id,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags
762616,The Complete SQL Bootcamp 2020: Go from Zero to Hero,True,295509,4.66019,4.67874,4.67874,78006,False,"complete, sql, bootcamp, 2020, zero, hero"
937678,Tableau 2020 A-Z: Hands-On Tableau Training for Data Science,True,209070,4.58956,4.60015,4.60015,54581,False,"tableau, 2020, z, hands, tableau, training, data, science"
1361790,PMP Exam Prep Seminar -  PMBOK Guide 6,True,155282,4.59491,4.59326,4.59326,52653,False,"pmp, exam, prep, seminar, pmbok, guide, 6"
648826,The Complete Financial Analyst Course 2020,True,245860,4.54407,4.53772,4.53772,46447,False,"complete, financial, analyst, course, 2020"
637930,An Entire MBA in 1 Course:Award Winning Business School Prof,True,374836,4.4708,4.47173,4.47173,41630,False,"entire, mba, 1, course, award, winning, business, school, prof"
1208634,Microsoft Power BI - A Complete Introduction [2020 EDITION],True,124180,4.56228,4.57676,4.57676,38093,False,"microsoft, power, bi, complete, introduction, 2020, edition"
864146,Agile Crash Course: Agile Project Management; Agile Delivery,True,96207,4.32383,4.29118,4.29118,30470,False,"agile, crash, course, agile, project, management, agile, delivery"
321410,Beginner to Pro in Excel: Financial Modeling and Valuation,True,127680,4.54034,4.53346,4.53346,28665,False,"beginner, pro, excel, financial, modeling, valuation"
673654,Become a Product Manager | Learn the Skills & Get the Job,True,112572,4.50386,4.5008,4.5008,27408,False,"product, manager, learn, skills, job"
1653432,The Business Intelligence Analyst Course 2020,True,115269,4.50067,4.49575,4.49575,23906,False,"business, intelligence, analyst, course, 2020"
1570206,Microsoft Power BI - Up & Running With Power BI Desktop,True,86715,4.61951,4.63301,4.63301,23580,False,"microsoft, power, bi, running, power, bi, desktop"
751792,Business Analysis Fundamentals,True,82015,4.49968,4.49034,4.49034,23326,False,"business, analysis, fundamentals"
613808,Leadership: Practical Leadership Skills,True,68148,4.5687,4.59302,4.59302,22595,False,"leadership, practical, leadership, skills"
1288044,The Complete Foundation Stock Trading Course,True,76812,4.53878,4.54203,4.54203,21537,False,"complete, foundation, stock, trading, course"
1405632,SQL - MySQL for Data Analytics and Business Intelligence,True,78968,4.57035,4.57067,4.57067,21436,False,"sql, mysql, data, analytics, business, intelligence"
1202988,The Complete Financial Analyst Training & Investing Course,True,182002,4.49571,4.49507,4.49507,21421,False,"complete, financial, analyst, training, investing, course"
996228,The Ultimate Hands-On Hadoop - Tame your Big Data!,True,114945,4.51251,4.52998,4.52998,21394,False,"ultimate, hands, hadoop, tame, big, data"
965832,The Complete Investment Banking Course 2020,True,88468,4.49804,4.48929,4.48929,19970,False,"complete, investment, banking, course, 2020"
560388,How to Start an Amazon FBA Store on a Tight Budget,True,72442,4.59922,4.59604,4.59604,19328,False,"start, amazon, fba, store, tight, budget"
980086,Deep Learning Prerequisites: The Numpy Stack in Python (V2+),True,239309,4.47381,4.54005,4.54005,18322,False,"deep, learning, prerequisites, numpy, stack, python, v2"
1035472,Python for Finance: Investment Fundamentals & Data Analytics,True,83072,4.51891,4.52806,4.52806,17617,False,"python, finance, investment, fundamentals, data, analytics"
308690,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,True,67329,4.56473,4.5554,4.5554,17016,False,"forex, trading, z, live, examples, forex, trading"
888716,"Introduction to Finance, Accounting, Modeling and Valuation",True,140676,4.4758,4.46916,4.46916,17013,False,"introduction, finance, accounting, modeling, valuation"
946654,Write Better Emails: Tactics for Smarter Team Communication,True,50037,4.42501,4.41557,4.41557,15956,False,"write, better, emails, tactics, smarter, team, communication"
946742,Beginning Project Management: Project Management Level One,True,48055,4.43303,4.42199,4.42199,14255,False,"beginning, project, management, project, management, level"
1153034,The Complete Shopify Aliexpress Dropship course,True,74011,4.62899,4.63196,4.63196,14006,False,"complete, shopify, aliexpress, dropship, course"
196152,Writing With Flair: How To Become An Exceptional Writer,True,102727,4.55248,4.56591,4.56591,12478,False,"writing, flair, exceptional, writer"
2013892,Agile Fundamentals: Including Scrum and Kanban - 2020,True,49877,4.40093,4.40429,4.40429,11977,False,"agile, fundamentals, including, scrum, kanban, 2020"
203556,SQL for Data Analysis: Weekender Crash Course for Beginners,True,59141,4.34305,4.33968,4.33968,11660,False,"sql, data, analysis, weekender, crash, course, beginners"
563478,Sales Training: Practical Sales Techniques,True,38698,4.57554,4.58325,4.58325,11529,False,"sales, training, practical, sales, techniques"
736456,Ninja Writing: The Four Levels Of Writing Mastery,True,85042,4.42296,4.42503,4.42503,11007,False,"ninja, writing, levels, writing, mastery"
946194,Tableau 20 Advanced Training: Master Tableau in Data Science,True,63084,4.63452,4.64145,4.64145,10979,False,"tableau, 20, advanced, training, master, tableau, data, science"
536706,"Tableau for Beginners: Get CA Certified, Grow Your Career",True,39873,4.46625,4.49998,4.49998,10725,False,"tableau, beginners, certified, grow, career"
139166,Conscious Listening,True,27681,4.47545,4.48064,4.48064,10671,False,"conscious, listening"
552372,Email Etiquette: Write More Effective Emails At Work,True,33319,4.38382,4.39496,4.39496,10470,False,"email, etiquette, write, effective, emails, work"
1098006,The Complete Presentation and Public Speaking/Speech Course,True,158654,4.46745,4.44446,4.44446,10288,False,"complete, presentation, public, speaking, speech, course"
1411586,"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",True,29061,4.56978,4.56584,4.56584,10102,False,"capm, exam, prep, seminar, pmbok, guide, sixth, edition"
1340842,Robotic Process Automation - RPA Overview,True,28937,4.36402,4.39681,4.39681,10059,False,"robotic, process, automation, rpa, overview"
1007240,Power BI A-Z: Hands-On Power BI Training For Data Science!,True,72406,4.4679,4.45238,4.45238,9631,False,"power, bi, z, hands, power, bi, training, data, science"
2246852,Emotional Intelligence at Work: Learn from Your Emotions,True,20978,4.45476,4.45477,4.45477,9594,False,"emotional, intelligence, work, learn, emotions"
139200,Powerful speaking,True,34296,4.4375,4.45212,4.45212,9520,False,"powerful, speaking"
419658,eBay Drop Shipping Guide with No Inventory - Work From Home,True,39816,4.41,4.41373,4.41373,9195,False,"ebay, drop, shipping, guide, inventory, work, home"
1802404,The Complete Communication Skills Master Class for Life,True,62384,4.35213,4.33177,4.33177,9196,False,"complete, communication, skills, master, class, life"
48841,Accounting in 60 Minutes - A Brief Introduction,True,79955,4.50237,4.50644,4.50644,9107,False,"accounting, 60, minutes, brief, introduction"
1594488,Blockchain A-Z™: Learn How To Build Your First Blockchain,True,47394,4.58716,4.59197,4.59197,9081,False,"blockchain, z, learn, build, blockchain"
687720,Six Sigma White Belt,True,32818,4.41307,4.46243,4.46243,8925,False,"sigma, white, belt"
536482,Security Awareness Training,True,16511,4.51703,4.55482,4.55482,8915,False,"security, awareness, training"
148902,Fundamentals of Analyzing Real Estate Investments,True,64080,4.45989,4.43577,4.43577,8591,False,"fundamentals, analyzing, real, estate, investments"
1355610,Communication Fundamentals: How To Communicate Better,True,21305,4.38921,4.38864,4.38864,8122,False,"communication, fundamentals, communicate, better"
1269254,MBA in a Box: Business Lessons from a CEO,True,44484,4.53584,4.53498,4.53498,7815,False,"mba, box, business, lessons, ceo"
555696,PMP EXAM PREP-Project Management Professional FULL TRAINING,True,39537,4.44398,4.43587,4.43587,7693,False,"pmp, exam, prep, project, management, professional, training"
1346444,UiPath - Level 1 Robotic Process Automation,True,29095,4.42667,4.42281,4.42281,7641,False,"uipath, level, 1, robotic, process, automation"
1121520,The Complete Splunk Beginner Course,True,33408,4.44969,4.48307,4.48307,7448,False,"complete, splunk, beginner, course"
661030,Build a Dropshipping Empire From Scratch [Proven Blueprint],True,36326,4.3702,4.36866,4.36866,7362,False,"build, dropshipping, empire, scratch, proven, blueprint"
110240,How to Manage & Influence Your Virtual Team,True,22106,4.42781,4.40904,4.40904,7246,False,"manage, influence, virtual, team"
1596054,PMI-ACP Exam Prep for PMBOK 6,True,25057,4.56653,4.55885,4.55885,7186,False,"pmi, acp, exam, prep, pmbok, 6"
1030316,Business Model Innovation: Differentiate & Grow Your Company,True,22558,4.54002,4.54419,4.54419,6797,False,"business, model, innovation, differentiate, grow, company"
214008,Fundamentals of Business Analysis,True,28717,4.44174,4.4567,4.4567,6623,False,"fundamentals, business, analysis"
468172,Complete Introduction to Microsoft Power BI [2020 Edition],True,26929,4.50915,4.48945,4.48945,6471,False,"complete, introduction, microsoft, power, bi, 2020, edition"
672290,Brilliant Customer Service: How to Impress your Customers!,True,12728,4.34038,4.34485,4.34485,6401,False,"brilliant, customer, service, impress, customers"
1355158,"Creativity, Design Thinking, and Innovation for Business",True,16778,4.32706,4.25714,4.25714,6325,False,"creativity, design, thinking, innovation, business"
640100,Accounting & Financial Statement Analysis: Complete Training,True,37953,4.56706,4.57075,4.57075,6195,False,"accounting, financial, statement, analysis, complete, training"
1037646,Consulting Approach to Problem Solving,True,17598,4.35379,4.35778,4.35778,6134,False,"consulting, approach, problem, solving"
1245422,Master SQL For Data Science,True,25039,4.62258,4.62968,4.62968,6088,False,"master, sql, data, science"
1758098,How to tell a story with data,True,15059,4.36463,4.34164,4.34164,6075,False,"tell, story, data"
1587644,Advanced Stock Trading Course + Strategies,True,36650,4.54274,4.55138,4.55138,5893,False,"advanced, stock, trading, course, strategies"
613946,Google Analytics for Beginners | Hands-On Training Course,True,26292,4.44952,4.39535,4.39535,5761,False,"google, analytics, beginners, hands, training, course"
1659676,The Complete Digital Marketing Guide - 18 Courses in 1,True,25820,4.50586,4.46247,4.46247,5763,False,"complete, digital, marketing, guide, 18, courses, 1"
848496,Deeply Practical Project Management (Earn 16 PDUs),True,25649,4.49939,4.50756,4.50756,5642,False,"deeply, practical, project, management, earn, 16, pdus"
1352388,Agile Business Analysis,True,15826,4.42925,4.44982,4.44982,5650,False,"agile, business, analysis"
1242944,Data Analysis Essentials Using Excel,True,42583,4.55896,4.52606,4.52606,5506,False,"data, analysis, essentials, excel"
1366348,Cross-Cultural Communication: How To Flex Your Style,True,11077,4.38087,4.37153,4.37153,5466,False,"cross, cultural, communication, flex, style"
632738,Better Business Writing Skills,True,21249,4.45997,4.45327,4.45327,5474,False,"better, business, writing, skills"
1919728,Customer Service Mastery: Delight Every Customer,True,11820,4.40315,4.47804,4.47804,5435,False,"customer, service, mastery, delight, customer"
1400386,Cryptocurrency Trading Course 2020: Achieve Wins Daily!,True,19352,4.38696,4.42045,4.42045,5350,False,"cryptocurrency, trading, course, 2020, achieve, wins, daily"
1347004,Understanding and developing Emotional Intelligence,True,13396,4.19608,4.14233,4.14233,5177,False,"understanding, developing, emotional, intelligence"
1059278,Build a Shopify Dropshipping Business from Scratch,True,23854,3.97959,3.98862,3.98862,5148,False,"build, shopify, dropshipping, business, scratch"
1356742,"The Complete Personal Finance Course: Save,Protect,Make More",True,87181,4.54567,4.58665,4.58665,5018,False,"complete, personal, finance, course, save, protect"
129118,Product Management 101,True,40950,4.46622,4.4613,4.4613,4960,False,"product, management, 101"
540450,Complete Introduction to Business Data Analysis,True,16937,4.50258,4.49369,4.49369,4903,False,"complete, introduction, business, data, analysis"
43319,Options Trading Basics (3-Course Bundle),True,28932,4.42527,4.41998,4.41998,4881,False,"options, trading, basics, 3, course, bundle"
335610,Writing With Confidence: Writing Beginner To Writing Pro,True,35638,4.4038,4.48216,4.48216,4857,False,"writing, confidence, writing, beginner, writing, pro"
1311030,Process Flowcharts & Process Mapping - The Beginner's Guide,True,22310,4.52025,4.58217,4.58217,4849,False,"process, flowcharts, process, mapping, beginner, guide"
1163356,The Complete Project Management Fundamentals Course + CERT,True,18460,4.29765,4.28578,4.28578,4837,False,"complete, project, management, fundamentals, course, cert"
383414,Beginner to Pro in PowerPoint: Complete PowerPoint Training,True,25454,4.39505,4.35907,4.35907,4811,False,"beginner, pro, powerpoint, complete, powerpoint, training"
806710,Microsoft Excel for Project Management  - Earn 5 PDUs,True,21995,4.31962,4.36721,4.36721,4798,False,"microsoft, excel, project, management, earn, 5, pdus"
404944,Innovation Master Class,True,14661,4.36619,4.3703,4.3703,4763,False,"innovation, master, class"
1361726,"Security Awareness Training, Internet Security for Employees",True,15327,4.37005,4.36076,4.36076,4733,False,"security, awareness, training, internet, security, employees"
852192,Acumen Presents: Chris Anderson on Public Speaking,True,26377,4.35714,4.3461,4.3461,4619,False,"acumen, presents, chris, anderson, public, speaking"
1978132,The Project Management Course: Beginner to PROject Manager,True,17036,4.56581,4.58252,4.58252,4616,False,"project, management, course, beginner, project, manager"
328266,Project Management Professional (PMP)® - 35 Contact Hours,True,27653,4.40769,4.41472,4.41472,4579,False,"project, management, professional, pmp, 35, contact, hours"
1399954,Six Sigma Green Belt (With Excel Application) BKO Accredited,True,14692,4.43296,4.42271,4.42271,4554,False,"sigma, green, belt, excel, application, bko, accredited"
1173030,Conflict Management with Emotional Intelligence,True,17167,4.37106,4.39583,4.39583,4508,False,"conflict, management, emotional, intelligence"
301456,Certified Six Sigma Yellow Belt Training,True,15562,4.52524,4.52462,4.52462,4466,False,"certified, sigma, yellow, belt, training"
1918248,Project Management: Master Project Management - PMP/PMI,True,13693,4.57537,4.56385,4.56385,4412,False,"project, management, master, project, management, pmp, pmi"
475170,Seth Godin's Freelancer Course,True,24449,4.69697,4.69071,4.69071,4361,False,"seth, godin, freelancer, course"
856992,PMI-ACP Agile Certified Exam Prep - PMI REP 21 PDUs,True,16519,4.51699,4.52558,4.52558,4345,False,"pmi, acp, agile, certified, exam, prep, pmi, rep, 21, pdus"
942752,Master Course in Tableau 10 & 2020 for Business Intelligence,True,18774,4.43962,4.43032,4.43032,4303,False,"master, course, tableau, 10, 2020, business, intelligence"
1415934,Management Skills - Team Leadership Skills Masterclass 2020,True,25911,4.48485,4.48328,4.48328,4297,False,"management, skills, team, leadership, skills, masterclass, 2020"
1362218,"Leadership: How to Influence, Inspire and Impact as a Leader",True,13088,4.39762,4.38683,4.38683,4290,False,"leadership, influence, inspire, impact, leader"
1025822,Business Analysis Modeling Skills & Techniques,True,26338,4.5025,4.48832,4.48832,4240,False,"business, analysis, modeling, skills, techniques"
746432,Start Trading Stocks Using Technical Analysis!,True,17983,4.46687,4.45915,4.45915,4166,False,"start, trading, stocks, technical, analysis"
665152,Mastering Agile Scrum Project Management,True,26047,4.27826,4.28871,4.28871,4163,False,"mastering, agile, scrum, project, management"
430604,12 Strategies for Dealing With Difficult People,True,9995,4.38218,4.36972,4.36972,4132,False,"12, strategies, dealing, difficult, people"
1058614,Blogging Masterclass: How To Build A Successful Blog In 2020,True,22578,4.55337,4.56349,4.56349,4073,False,"blogging, masterclass, build, successful, blog, 2020"
482564,[2020] The Complete Management Skills Certification Course,True,27968,4.33932,4.32888,4.32888,3914,False,"2020, complete, management, skills, certification, course"
943842,Business Analyst: Software Testing Processes & Techniques,True,17839,4.39702,4.42994,4.42994,3869,False,"business, analyst, software, testing, processes, techniques"
1494648,Risk Management for Cybersecurity and IT Managers,True,10964,4.52812,4.48615,4.48615,3868,False,"risk, management, cybersecurity, managers"
585072,Culture | How to Make Team Decisions,True,6978,4.32603,4.3116,4.3116,3855,False,"culture, team, decisions"
1263000,Administrative Human Resources (HR) for Beginners,True,9245,4.32892,4.33758,4.33758,3846,False,"administrative, human, resources, hr, beginners"
677348,Supply Chain Fundamentals:  Understanding the Basics,True,12904,4.43758,4.4171,4.4171,3845,False,"supply, chain, fundamentals, understanding, basics"
1476730,"Lean Leadership Skills, Lean Culture & Lean Management",True,13754,4.48388,4.47766,4.47766,3824,False,"lean, leadership, skills, lean, culture, lean, management"
815236,SPSS Masterclass: Learn SPSS From Scratch to Advanced,True,15445,4.49911,4.37074,4.37074,3754,False,"spss, masterclass, learn, spss, scratch, advanced"
1449746,Business Development & B2B Sales for Startups- Sales Valley,True,17226,4.52144,4.48169,4.48169,3742,False,"business, development, b2b, sales, sales, valley"
1039210,Lean Management For All Sectors (Dutch BKO Accredited),True,12864,4.54621,4.57774,4.57774,3672,False,"lean, management, sectors, dutch, bko, accredited"
508302,The Complete Product Management Course,True,16218,4.39599,4.38889,4.38889,3665,False,"complete, product, management, course"
985922,Excel Crash Course: Master Excel for Financial Analysis,True,20258,4.39798,4.3452,4.3452,3668,False,"excel, crash, course, master, excel, financial, analysis"
1139966,ISO/IEC 27001. Information Security Management System.,True,12506,4.36449,4.35506,4.35506,3657,False,"iso, iec, 27001, information, security, management, system"
1259060,The Complete QlikView Boot Camp,True,16016,4.53636,4.49352,4.49352,3642,False,"complete, qlikview, boot, camp"
484114,Punctuation Mastery,True,23044,4.44862,4.44526,4.44526,3626,False,"punctuation, mastery"
1137208,The Foundations of Fiction (Writing Mastery),True,21310,4.506,4.50923,4.50923,3587,False,"foundations, fiction, writing, mastery"
260470,Forex Robots: Automate Your Trading - Forex Robot Included!,True,28811,4.65399,4.66003,4.66003,3586,False,"forex, robots, automate, trading, forex, robot, included"
945766,Innovative Growth Strategy: A Beginner's Guide,True,6153,4.4007,4.41012,4.41012,3589,False,"innovative, growth, strategy, beginner, guide"
1787702,The Complete Business Plan Course (Includes 50 Templates),True,77373,4.60651,4.61955,4.61955,3576,False,"complete, business, plan, course, includes, 50, templates"
285934,Ask Better Questions - Build Better Relationships,True,13819,4.41452,4.39808,4.39808,3563,False,"ask, better, questions, build, better, relationships"
739390,Financial Planning & Analysis: Building a Company's Budget,True,16756,4.32136,4.26479,4.26479,3557,False,"financial, planning, analysis, building, company, budget"
619692,Learn to Sell Anything by Grant Cardone,True,15174,4.41604,4.40143,4.40143,3543,False,"learn, sell, grant, cardone"
1346422,UIPath RPA - Tech Primer,True,11405,4.58471,4.60612,4.60612,3517,False,"uipath, rpa, tech, primer"
1059196,Business Skills: Email Etiquette Rules Everyone Should Know,True,11653,4.40152,4.39118,4.39118,3430,False,"business, skills, email, etiquette, rules, know"
909996,Navigate Diversity,True,7453,4.36531,4.33452,4.33452,3422,False,"navigate, diversity"
1794901,"LinkedIn Marketing, Lead Generation & B2B Sales for LinkedIn",True,14644,4.37332,4.31283,4.31283,3401,False,"linkedin, marketing, lead, generation, b2b, sales, linkedin"
125808,World-Class HR: 21st Century Talent Management,True,28894,4.31591,4.28561,4.28561,3394,False,"world, class, hr, 21st, century, talent, management"
934526,Developing Emotional Intelligence in Teams,True,9475,4.40617,4.4235,4.4235,3372,False,"developing, emotional, intelligence, teams"
1543984,The Real Estate Financial Modeling Bootcamp,True,14308,4.66115,4.67377,4.67377,3356,False,"real, estate, financial, modeling, bootcamp"
646076,Agile Project Management: Scrum Step by Step with Examples,True,83126,4.12876,4.15775,4.15775,3348,False,"agile, project, management, scrum, step, step, examples"
2126354,The Last Amazon FBA Course - [ 2020 ] Private Label Guide,True,18802,4.64847,4.65102,4.65102,3344,False,"amazon, fba, course, 2020, private, label, guide"
1630412,Blockchain for Business 2020: The New Industrial Revolution,True,15542,4.45327,4.39867,4.39867,3339,False,"blockchain, business, 2020, new, industrial, revolution"
314744,Lean Six Sigma Green Belt Online Course (2020),True,13530,4.28972,4.28834,4.28834,3328,False,"lean, sigma, green, belt, online, course, 2020"
963844,Editing Mastery: How To Edit Writing To Perfection,True,24847,4.52647,4.52638,4.52638,3305,False,"editing, mastery, edit, writing, perfection"
481434,"Communicate for Business: Write, Email, Close the Loop",True,13712,4.29722,4.26506,4.26506,3290,False,"communicate, business, write, email, close, loop"
1498158,Time and Task Management: Time Management Techniques,True,9876,4.33333,4.3898,4.3898,3270,False,"time, task, management, time, management, techniques"
1322562,"How to Present Your Thoughts Smoothly, Clearly & Powerfully",True,8111,4.29382,4.34367,4.34367,3262,False,"present, thoughts, smoothly, clearly, powerfully"
2296344,Speak Like a Pro: Public Speaking for Professionals,True,7556,4.34922,4.36594,4.36594,3270,False,"speak, like, pro, public, speaking, professionals"
912902,Six Sigma White Belt: Learn Six Sigma & Grow Your Potential,True,10924,4.40312,4.45424,4.45424,3242,False,"sigma, white, belt, learn, sigma, grow, potential"
696616,Stock Trading & Investing for Beginners 4-in-1 Course Bundle,True,16406,4.46085,4.21029,4.21029,3217,False,"stock, trading, investing, beginners, 4, course, bundle"
2135486,Microsoft Power BI - Business Intelligence for Beginners,True,14958,4.4156,4.35902,4.35902,3200,False,"microsoft, power, bi, business, intelligence, beginners"
835336,Blogging for a Living: Perfect Small Budget Project,True,19166,4.45363,4.45428,4.45428,3177,False,"blogging, living, perfect, small, budget, project"
1384448,Power BI Masterclass - beginners to advanced,True,12244,4.40347,4.40381,4.40381,3159,False,"power, bi, masterclass, beginners, advanced"
572350,How To Make A Great First Impression,True,28744,4.4,4.39662,4.39662,3116,False,"great, impression"
698362,Understand SWOT Analysis in 30 minutes,True,23932,4.08065,4.11044,4.11044,3108,False,"understand, swot, analysis, 30, minutes"
1355906,Understanding Unconscious Bias,True,7916,4.31579,4.30947,4.30947,3102,False,"understanding, unconscious, bias"
526000,How to Manage Difficult Conversations: Beginner's Guide,True,8188,4.36296,4.3628,4.3628,3092,False,"manage, difficult, conversations, beginner, guide"
1353936,Collaboration and Emotional Intelligence,True,7633,4.37472,4.36324,4.36324,3072,False,"collaboration, emotional, intelligence"
507714,Certificate in Qlik Sense Analytics Development,True,13004,4.42586,4.45435,4.45435,3058,False,"certificate, qlik, sense, analytics, development"
953294,"The Basics of Blockchain: Ethereum, Bitcoin, & More",True,9522,4.42308,4.43797,4.43797,3048,False,"basics, blockchain, ethereum, bitcoin"
1668050,Presentation Skills: Master Confident Presentations,True,8861,4.56059,4.5649,4.5649,3024,False,"presentation, skills, master, confident, presentations"
788980,Interview Questions: Interview Like a Professional HRM,True,8109,4.42071,4.42156,4.42156,2985,False,"interview, questions, interview, like, professional, hrm"
821278,"INTERVIEW TRAINING: Ask Better Questions, Hire Better People",True,7182,4.4698,4.435,4.435,2949,False,"interview, training, ask, better, questions, hire, better, people"
969140,Learn about Content Writing,True,25334,3.69231,3.65327,3.65327,2935,False,"learn, content, writing"
1661222,[BESTSELLER]™ Python Data Analysis & Visualization Bootcamp,True,5495,4.52152,4.50763,4.50763,2935,False,"bestseller, python, data, analysis, visualization, bootcamp"
1419500,Salesforce 101: Introduction to Salesforce,True,20336,4.40909,4.40392,4.40392,2935,False,"salesforce, 101, introduction, salesforce"
2355488,Project Management Fundamentals,True,7346,4.52863,4.51829,4.51829,2940,False,"project, management, fundamentals"
1049210,ISO 9001:2015 Quality Management System Auditor Course,True,8502,4.25524,4.247,4.247,2909,False,"iso, quality, management, system, auditor, course"
258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,True,20072,4.53756,4.57387,4.57387,2895,False,"algorithmic, trading, forex, create, forex, robot"
399444,The Essential Guide to Entrepreneurship by Guy Kawasaki,True,19740,4.48284,4.50605,4.50605,2885,False,"essential, guide, entrepreneurship, guy, kawasaki"
2124810,Think Strategically and Make Your Ideas a Reality,True,5302,4.39137,4.38655,4.38655,2885,False,"think, strategically, ideas, reality"
484366,Manage Workplace Stress & Strike a Balance,True,7297,4.36401,4.3746,4.3746,2884,False,"manage, workplace, stress, strike, balance"
470846,Report Writing Made Simple,True,8832,4.24978,4.28929,4.28929,2810,False,"report, writing, simple"
1518696,Project Management Fundamentals: Run projects effectively,True,29714,4.33481,4.35075,4.35075,2819,False,"project, management, fundamentals, run, projects, effectively"
358062,Financial Modeling: Build a Complete DCF Valuation Model,True,16888,4.41029,4.42242,4.42242,2792,False,"financial, modeling, build, complete, dcf, valuation, model"
993480,Seth Godin's Value Creation Master Class,True,8345,4.42569,4.41008,4.41008,2789,False,"seth, godin, value, creation, master, class"
1721168,"PMP Exam Cram Session - PMBOK Guide, 6th Edition",True,12236,4.59567,4.60274,4.60274,2764,False,"pmp, exam, cram, session, pmbok, guide, 6th, edition"
2256324,Goal Setting at Work: Plan for Success and Reach Your Goals,True,6669,4.42271,4.43334,4.43334,2759,False,"goal, setting, work, plan, success, reach, goals"
640936,Customer | How to Understand Customer Needs,True,6948,4.39507,4.40222,4.40222,2745,False,"customer, understand, customer, needs"
1294188,Apache Kafka Series - Kafka Streams for Data Processing,True,21961,4.56076,4.53399,4.53399,2713,False,"apache, kafka, series, kafka, streams, data, processing"
627540,Options Trading - How to Win with Weekly Options,True,14527,4.10714,4.12178,4.12178,2686,False,"options, trading, win, weekly, options"
429062,New Manager: The Basics and More of Being a Great Leader,True,11251,4.51047,4.48389,4.48389,2666,False,"new, manager, basics, great, leader"
1479112,Identify & Define the Problem with Business Analysis,True,12207,4.51731,4.5961,4.5961,2654,False,"identify, define, problem, business, analysis"
1395988,CFA® Level 1 (2020) - Complete Financial Reporting &Analysis,True,17134,4.50799,4.47349,4.47349,2592,False,"cfa, level, 1, 2020, complete, financial, reporting, analysis"
1240964,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course",True,14265,4.37042,4.32472,4.32472,2578,False,"microsoft, dynamics, 365, crm, nav, ax, intro, training, course"
2390192,Smart Tips: Communication,True,8633,4.44255,4.44931,4.44931,2577,False,"smart, tips, communication"
1393266,Lead Generation Machine: Cold Email B2B Sales Master Course,True,14164,4.39474,4.45575,4.45575,2560,False,"lead, generation, machine, cold, email, b2b, sales, master, course"
501238,Agile PM 201 - Understanding Agile at a Deeper Level,True,10650,4.49112,4.51402,4.51402,2551,False,"agile, pm, 201, understanding, agile, deeper, level"
1623098,The Complete Cryptocurrency Course: More than 5 Courses in 1,True,61795,4.61796,4.62425,4.62425,2547,False,"complete, cryptocurrency, course, 5, courses, 1"
848664,Options Trading for Rookies:  Understand Options Completely,True,13284,4.67992,4.69332,4.69332,2541,False,"options, trading, rookies, understand, options, completely"
406938,Amazon FBA Course - How to Sell on Amazon MASTERY Course,True,18909,4.42627,4.38812,4.38812,2523,False,"amazon, fba, course, sell, amazon, mastery, course"
1461614,The Complete Finance Manager Course 2020,True,17758,4.50639,4.46792,4.46792,2529,False,"complete, finance, manager, course, 2020"
1426364,Sales Machine: The Sales Training B2B Master Course,True,13359,4.45633,4.48772,4.48772,2513,False,"sales, machine, sales, training, b2b, master, course"
754028,Accounting - A Brief Introduction - in 60 Minutes,True,26516,4.5875,4.61348,4.61348,2506,False,"accounting, brief, introduction, 60, minutes"
1337064,Mastering QuickBooks Online,True,8934,4.40419,4.40936,4.40936,2481,False,"mastering, quickbooks, online"
1345240,How To Become A Shopify Expert (From Zero To Hero !),True,25650,4.65579,4.67184,4.67184,2475,False,"shopify, expert, zero, hero"
2013542,"Advanced Product Management: Vision, Strategy & Metrics",True,14976,4.45714,4.48847,4.48847,2465,False,"advanced, product, management, vision, strategy, metrics"
1327004,Develop Amazing Social Skills & Connect With People,True,16397,4.40761,4.40644,4.40644,2460,False,"develop, amazing, social, skills, connect, people"
1916470,The Complete Google Sheets Course: Beginner to Advanced!,True,10481,4.52916,4.51162,4.51162,2458,False,"complete, google, sheets, course, beginner, advanced"
1573504,GDPR In One Hour - The Basic Facts,True,4910,4.24664,4.21767,4.21767,2448,False,"gdpr, hour, basic, facts"
137144,Public Speaking and Presentations Pro: No Beginners Allowed!,True,15664,4.54528,4.5405,4.5405,2438,False,"public, speaking, presentations, pro, beginners, allowed"
540270,Taming Big Data with MapReduce and Hadoop - Hands On!,True,20213,4.44318,4.42275,4.42275,2435,False,"taming, big, data, mapreduce, hadoop, hands"
1434700,[2020] Recruiting: Talent Acquisition & Hiring (Version 2),True,6806,4.36279,4.39561,4.39561,2432,False,"2020, recruiting, talent, acquisition, hiring, version, 2"
1774828,Clickfunnels & Sales Funnels MASTERY in 2020 + FREE Funnels!,True,31777,4.58911,4.5638,4.5638,2420,False,"clickfunnels, sales, funnels, mastery, 2020, free, funnels"
1154754,Financial Modeling for Startups & Small Businesses,True,56552,4.36765,4.36726,4.36726,2421,False,"financial, modeling, startups, small, businesses"
170840,How to Write the Ultimate 1 Page Strategic Business Plan,True,58044,4.43056,4.48663,4.48663,2403,False,"write, ultimate, 1, page, strategic, business, plan"
